age_at_last_season,height_in_cm,club_position,total_goals,total_assists,total_minutes_played,total_yellow_cards,total_red_cards,has_agent,ga_per90min,contract_years_remaining,last_season,is_champion,is_top_4,is_relegation,current_club_name,country_of_citizenship,current_club_domestic_competition_id,sub_position_Central Midfield,sub_position_Centre-Back,sub_position_Centre-Forward,sub_position_Defensive Midfield,sub_position_Goalkeeper,sub_position_Left Midfield,sub_position_Left Winger,sub_position_Left-Back,sub_position_Right Midfield,sub_position_Right Winger,sub_position_Right-Back,sub_position_Second Striker,foot_left,foot_right,market_value_log
30.0,191.0,5.0,0,0,255,0,0,1,0.0,3,2024,0,0,0,14.719660566769935,12.270708359856082,14.558811547139317,False,False,False,False,True,False,False,False,False,False,False,False,False,True,15.76142084987672
28.0,170.0,11.0,6,2,1200,6,0,1,0.6,3,2012,0,0,0,12.424289864206186,13.131180548859193,13.667473860453931,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11.51293546492023
26.0,173.0,17.0,0,1,639,2,0,1,0.14,3,2019,0,0,0,12.492733775949231,13.500501650769493,13.921585930435782,False,False,False,False,False,False,False,False,False,False,True,False,False,True,13.304686600863562
22.0,181.0,15.0,0,0,144,0,0,0,0.0,3,2022,0,0,0,12.530205246517047,12.36921795613697,12.407632169987018,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12.07254696717504
31.0,183.0,1.0,8,13,2325,6,0,0,0.81,3,2012,1,1,0,14.170734468560132,12.963403611569952,13.015509922082185,False,False,False,False,False,False,True,False,False,False,False,False,True,False,14.731801689838349
22.0,173.0,14.0,0,0,87,0,0,0,0.0,3,2024,0,0,0,13.297348412598,13.128569852217119,12.580020031592314,False,False,False,False,False,False,True,False,False,False,False,False,False,True,12.611541086966115
33.0,183.0,18.0,0,1,1212,2,0,1,0.07,3,2014,0,0,1,12.669154113142788,13.500501650769493,13.921585930435782,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.225256725762893
35.0,186.0,2.0,3,5,791,1,0,0,0.91,1,2024,0,1,0,14.998092540998066,13.332452809913757,12.979371833211387,False,False,False,False,False,False,True,False,False,False,False,False,False,False,14.220976332738882
26.0,178.0,13.0,2,2,1713,6,0,0,0.21,3,2014,0,0,0,12.486529704218485,13.087573451666692,12.979371833211387,False,False,False,False,False,False,False,False,False,True,False,False,False,True,11.918397239722838
22.0,181.0,8.0,0,1,2076,6,0,1,0.04,6,2024,0,0,0,14.43590742719322,13.407467214017148,13.667473860453931,True,False,False,False,False,False,False,False,False,False,False,False,False,True,16.588099342704055
37.0,180.0,10.0,0,0,1350,0,0,0,0.0,3,2012,0,0,0,11.7160611705417,12.270708359856082,12.376462602106338,False,False,False,False,True,False,False,False,False,False,False,False,False,True,11.918397239722838
25.0,181.0,4.0,0,8,3289,3,0,1,0.22,5,2024,0,1,0,14.792480302761305,12.94715028771351,12.777278656448999,False,False,False,False,False,False,False,True,False,False,False,False,True,False,16.118095750958314
25.0,182.0,15.0,0,0,386,1,0,0,0.0,3,2023,0,0,0,12.893219721033304,13.51379619620572,12.580020031592314,True,False,False,False,False,False,False,False,False,False,False,False,False,True,13.217675375388819
20.0,185.0,9.0,0,1,341,0,0,1,0.26,3,2020,0,0,0,13.799998726622126,13.557488073254259,12.777278656448999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,12.206077645517674
19.0,182.0,13.0,0,0,89,0,0,0,0.0,3,2015,0,0,0,11.838643545046713,12.36921795613697,12.407632169987018,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.918397239722838
21.0,176.0,10.0,0,2,1137,2,0,1,0.16,3,2020,0,0,0,12.10697990250113,13.196044953185169,12.777278656448999,True,False,False,False,False,False,False,False,False,False,False,False,False,True,13.217675375388819
34.0,173.0,11.0,0,1,689,0,0,1,0.13,2,2021,0,0,0,13.690326232410966,13.51379619620572,13.726835207765218,False,False,False,False,False,False,False,False,False,False,True,False,False,True,12.429220196836383
28.0,178.0,7.0,3,1,1211,8,0,0,0.3,4,2020,0,0,0,12.6392237389396,13.407467214017148,12.376462602106338,False,False,False,False,False,False,True,False,False,False,False,False,False,True,13.384729180332174
27.0,188.0,10.0,0,0,1535,3,0,0,0.0,5,2018,0,0,0,11.945951709705048,12.711041202212883,12.428854993374186,False,True,False,False,False,False,False,False,False,False,False,False,False,True,11.736077016252437
23.0,183.0,20.0,0,0,96,0,0,0,0.0,3,2023,0,0,1,13.408230984625542,13.35697489153407,13.520938528666802,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11.918397239722838
20.0,185.0,10.0,0,1,330,1,0,1,0.27,3,2022,0,0,0,11.978565335247962,12.711041202212883,12.53555738329438,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.429220196836383
25.0,179.0,5.0,6,10,2341,3,0,1,0.62,4,2024,0,0,0,13.51642830015774,13.196044953185169,12.407632169987018,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.213405921671733
28.0,170.0,14.0,3,1,1006,3,0,0,0.36,1,2024,0,0,0,12.035940948554865,13.407467214017148,12.376462602106338,False,False,False,False,False,False,False,False,False,False,True,False,False,True,13.017005083966255
18.0,186.0,12.0,0,0,46,2,0,0,0.0,4,2024,0,0,0,15.357006699119781,13.500501650769493,13.921585930435782,False,False,False,False,False,False,False,True,False,False,False,False,True,False,13.815511557963774
32.0,179.0,18.0,1,3,999,6,0,0,0.36,2,2023,0,0,1,12.98954576284775,13.061773578166855,12.580020031592314,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.899222326086994
27.0,178.0,14.0,0,0,186,1,0,0,0.0,3,2014,0,0,0,12.430375462155272,11.39994529506875,12.580020031592314,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.12667110305036
31.0,165.0,14.0,5,3,1845,2,0,0,0.39,4,2019,0,0,0,12.416387148390966,13.319186538024017,13.667473860453931,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.765691290604371
32.0,191.0,6.0,0,0,1260,0,0,0,0.0,1,2024,0,0,0,12.531906357893433,12.534487650332228,12.428854993374186,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12.899222326086994
27.0,181.0,16.0,0,0,776,5,0,0,0.0,2,2022,0,0,0,12.429616123094739,13.196044953185169,12.777278656448999,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12.765691290604371
24.0,185.0,17.0,0,2,694,1,0,1,0.26,3,2020,0,0,0,12.113807865369733,13.39113978092817,12.979371833211387,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.899222326086994
18.0,175.0,15.0,0,0,25,0,0,1,0.0,3,2022,0,0,0,12.530205246517047,13.057892485883885,12.407632169987018,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.210440366976517
26.0,190.0,10.0,1,0,162,0,0,0,0.56,3,2012,0,0,0,12.429616123094739,12.94715028771351,12.777278656448999,False,False,False,False,False,False,False,False,False,True,False,False,False,True,11.225256725762893
28.0,192.0,14.0,0,0,687,2,0,1,0.0,3,2020,0,0,0,11.792291558332252,12.18532487189194,12.407632169987018,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.51293546492023
30.0,177.0,4.0,3,1,740,1,0,1,0.49,2,2022,0,1,0,14.128194515064754,13.500501650769493,13.921585930435782,False,False,True,False,False,False,False,False,False,False,False,False,False,True,13.592368256649284
25.0,173.0,9.0,2,2,739,3,0,1,0.49,3,2023,0,0,0,12.74992043017883,12.270708359856082,12.376462602106338,False,False,False,False,False,False,False,False,False,True,False,False,True,False,12.899222326086994
28.0,184.0,16.0,0,0,210,1,0,1,0.0,3,2023,0,0,0,13.564334039733463,13.407467214017148,13.667473860453931,False,False,False,False,True,False,False,False,False,False,False,False,False,True,13.815511557963774
21.0,180.0,14.0,1,0,121,0,0,1,0.74,2,2022,0,0,0,11.842065349575234,12.128949923257506,12.407632169987018,False,False,False,False,False,False,False,False,False,True,False,False,False,True,11.918397239722838
21.0,174.0,1.0,0,0,150,1,0,1,0.0,1,2024,1,1,0,14.917837557507932,13.452370546893613,12.777278656448999,False,False,False,False,False,False,False,True,False,False,False,False,True,False,15.76142084987672
26.0,178.0,16.0,0,0,748,5,0,1,0.0,6,2018,0,0,0,13.772076639138163,13.526258011515658,13.726835207765218,False,False,False,False,False,False,False,False,False,False,True,False,False,True,13.592368256649284
19.0,182.0,17.0,0,0,32,0,0,1,0.0,2,2022,0,0,0,12.612355954672227,13.202654801877634,13.015509922082185,True,False,False,False,False,False,False,False,False,False,False,False,False,True,12.611541086966115
23.0,182.0,4.0,0,0,181,0,0,0,0.0,3,2013,0,1,0,12.401786551907565,12.270708359856082,12.376462602106338,False,False,False,False,False,False,False,False,False,False,True,False,False,True,11.918397239722838
20.0,180.0,5.0,1,0,35,1,0,0,1.0,2,2023,0,0,0,13.162810108620818,12.94715028771351,12.777278656448999,True,False,False,False,False,False,False,False,False,False,False,False,False,True,12.429220196836383
25.0,169.0,17.0,1,3,1465,1,0,1,0.25,1,2024,0,0,0,12.879758712570332,12.830860376853204,12.777278656448999,False,False,False,False,False,False,False,False,False,True,False,False,False,True,13.122365377402328
30.0,189.0,11.0,0,0,1694,5,0,0,0.0,5,2019,0,0,0,12.429616123094739,13.196044953185169,12.777278656448999,False,True,False,False,False,False,False,False,False,False,False,False,False,True,13.384729180332174
25.0,187.0,6.0,3,1,1555,1,0,1,0.23,2,2024,0,0,0,13.431623333607607,13.202654801877634,13.015509922082185,False,False,False,False,False,False,False,False,False,False,True,False,False,True,14.914123179965662
35.0,185.0,10.0,4,1,1150,2,0,0,0.39,3,2022,0,0,0,12.327778126198755,12.534487650332228,12.428854993374186,False,False,True,False,False,False,False,False,False,False,False,False,True,False,12.206077645517674
31.0,179.0,1.0,6,2,1207,1,0,0,0.6,1,2024,1,1,0,15.00183614559069,13.087573451666692,12.979371833211387,True,False,False,False,False,False,False,False,False,False,False,False,False,True,15.201805169084134
30.0,178.0,17.0,0,2,756,2,0,0,0.24,3,2022,0,0,0,12.099010823115155,11.39994529506875,12.580020031592314,True,False,False,False,False,False,False,False,False,False,False,False,False,True,12.765691290604371
23.0,186.0,18.0,0,0,77,0,0,1,0.0,2,2022,0,0,1,12.381085057975325,13.51379619620572,13.015509922082185,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12.765691290604371
29.0,177.0,9.0,0,0,1,0,0,0,0.0,3,2020,0,0,0,11.901002265149963,12.270708359856082,12.376462602106338,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11.918397239722838
23.0,180.0,17.0,1,0,378,3,0,1,0.24,2,2022,0,0,0,12.392088663110652,12.954175868609369,12.979371833211387,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.07254696717504
25.0,188.0,18.0,0,0,750,0,0,1,0.0,3,2023,0,0,1,13.012171448214533,13.061773578166855,13.520938528666802,False,False,False,False,True,False,False,False,False,False,False,False,False,True,13.45883704259595
23.0,178.0,9.0,0,0,399,1,0,0,0.0,2,2022,0,0,0,12.410309581323908,12.94715028771351,12.376462602106338,False,False,False,False,False,False,False,False,False,True,False,False,False,True,12.899222326086994
22.0,169.0,12.0,0,2,877,0,0,0,0.21,4,2022,0,0,0,13.484967364170416,12.36921795613697,12.407632169987018,False,False,False,False,False,False,False,True,False,False,False,False,True,False,13.017005083966255
24.0,180.0,13.0,0,0,280,0,0,0,0.0,3,2013,0,0,0,11.330429743945656,12.556022485023938,12.407632169987018,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11.51293546492023
19.0,173.0,2.0,0,0,151,1,0,1,0.0,1,2024,0,1,0,13.67025756747828,13.452370546893613,12.53555738329438,False,False,False,False,False,False,False,False,False,True,False,False,True,False,16.012735246411598
24.0,187.0,13.0,0,0,456,0,0,0,0.0,3,2016,0,0,0,13.690946776050067,13.440678878899535,13.520938528666802,False,True,False,False,False,False,False,False,False,False,False,False,True,False,12.429220196836383
24.0,184.0,15.0,0,0,1570,5,0,1,0.0,11,2013,0,0,0,11.46908648955589,11.39994529506875,12.580020031592314,False,True,False,False,False,False,False,False,False,False,False,False,False,True,11.225256725762893
34.0,187.0,10.0,0,1,233,0,0,0,0.39,3,2016,0,0,0,13.04728289827019,13.571288019483289,14.558811547139317,False,False,True,False,False,False,False,False,False,False,False,False,False,True,14.220976332738882
26.0,176.0,17.0,0,0,289,1,0,1,0.0,1,2024,0,0,0,13.692961831786715,13.51379619620572,13.726835207765218,False,False,False,False,False,False,False,False,False,False,True,False,False,True,14.508658238524095
26.0,182.0,12.0,0,1,785,4,0,0,0.11,3,2023,0,0,0,12.817752201100827,13.613240373080123,13.015509922082185,False,False,False,False,False,True,False,False,False,False,False,False,False,True,13.017005083966255
33.0,181.0,15.0,0,0,3000,8,0,0,0.0,3,2018,0,0,0,12.622806532371321,13.288706395892282,13.726835207765218,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12.206077645517674
34.0,177.0,19.0,0,4,1722,1,0,0,0.21,3,2013,0,0,1,14.666466468178218,12.996925852531493,14.558811547139317,False,False,False,False,False,False,False,False,True,False,False,False,True,False,13.304686600863562
29.0,185.0,8.0,0,0,90,1,0,1,0.0,3,2017,0,0,0,13.59657006734887,13.319186538024017,13.667473860453931,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12.206077645517674
32.0,178.0,2.0,2,2,1882,5,0,1,0.19,3,2016,0,1,0,13.152877082858744,13.452370546893613,12.580020031592314,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11.51293546492023
29.0,185.0,16.0,2,0,291,0,0,1,0.62,3,2017,0,0,0,11.412795320092327,12.38832698156027,12.407632169987018,False,False,True,False,False,False,False,False,False,False,False,False,False,True,10.12667110305036
28.0,172.0,3.0,3,4,1831,10,0,1,0.34,3,2023,0,1,0,14.792480302761305,12.94715028771351,12.777278656448999,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.034386422832473
32.0,173.0,12.0,0,0,81,1,0,0,0.0,1,2023,0,0,0,12.203075641287768,13.571288019483289,12.428854993374186,False,False,True,False,False,False,False,False,False,False,False,False,True,False,11.225256725762893
27.0,187.0,10.0,4,5,874,4,0,1,0.93,4,2024,0,0,0,14.571970470398593,13.16994927554291,14.558811547139317,False,False,True,False,False,False,False,False,False,False,False,False,False,True,16.380459992348886
29.0,176.0,12.0,0,0,154,0,0,1,0.0,3,2016,0,0,0,15.357006699119781,14.141204132492689,13.921585930435782,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.611541086966115
20.0,173.0,9.0,1,1,512,0,0,0,0.35,3,2013,0,0,0,12.256872544116883,12.63080912819718,12.428854993374186,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.07254696717504
24.0,185.0,7.0,0,1,354,1,0,0,0.25,1,2024,0,0,0,12.730256267410438,12.128949923257506,12.407632169987018,False,False,True,False,False,False,False,False,False,False,False,False,False,True,13.122365377402328
26.0,184.0,11.0,0,0,810,2,0,1,0.0,3,2020,0,0,0,12.68958025304014,13.51379619620572,12.777278656448999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12.899222326086994
30.0,179.0,4.0,0,0,1003,1,0,0,0.0,3,2014,0,1,0,13.426320763941323,13.087573451666692,13.015509922082185,False,False,False,False,False,False,False,False,False,False,True,False,False,True,13.017005083966255
33.0,182.0,11.0,0,0,1764,4,0,0,0.0,1,2024,0,0,0,12.74992043017883,13.131473914421255,12.376462602106338,False,True,False,False,False,False,False,False,False,False,False,False,True,False,12.429220196836383
23.0,179.0,3.0,4,1,1105,5,0,0,0.41,3,2015,0,1,0,11.934589213218521,13.131180548859193,12.407632169987018,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.429220196836383
22.0,185.0,12.0,0,0,519,0,0,1,0.0,1,2024,0,0,0,13.92157658053144,13.087573451666692,12.428854993374186,False,False,False,False,False,False,False,False,False,False,True,False,False,True,14.403297778421795
29.0,191.0,16.0,0,0,1260,2,0,1,0.0,4,2022,0,0,0,12.391761254473142,12.36921795613697,12.407632169987018,False,False,False,False,True,False,False,False,False,False,False,False,False,True,13.122365377402328
33.0,171.0,18.0,0,1,1270,3,0,0,0.07,3,2012,0,0,1,12.570327008840747,13.087573451666692,12.979371833211387,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.206077645517674
37.0,189.0,16.0,0,0,667,1,0,0,0.0,3,2018,0,0,0,13.297319638261362,13.407467214017148,13.667473860453931,False,False,False,True,False,False,False,False,False,False,False,False,False,True,11.51293546492023
22.0,182.0,1.0,12,10,3536,8,0,1,0.56,3,2024,1,1,0,15.00183614559069,13.087573451666692,12.979371833211387,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.951004817371683
19.0,176.0,2.0,1,1,581,1,0,1,0.31,4,2024,0,1,0,14.225338899961125,13.2107290558567,13.015509922082185,False,False,False,False,False,False,False,False,False,False,True,False,False,True,15.319588176962746
30.0,188.0,6.0,1,0,1316,4,0,1,0.07,4,2021,0,0,0,13.924646697766164,13.196044953185169,12.407632169987018,False,True,False,False,False,False,False,False,False,False,False,False,False,True,14.508658238524095
24.0,194.0,14.0,1,0,910,0,0,0,0.1,3,2023,0,0,0,12.472209855199237,13.500501650769493,12.979371833211387,False,True,False,False,False,False,False,False,False,False,False,False,False,True,13.017005083966255
24.0,195.0,17.0,0,0,90,0,0,1,0.0,5,2022,0,0,0,13.483222379929027,13.227248888937199,13.520938528666802,False,True,False,False,False,False,False,False,False,False,False,False,False,True,14.603968372873895
29.0,188.0,13.0,0,0,409,3,0,0,0.0,3,2017,0,0,0,11.739657633225915,12.36921795613697,12.407632169987018,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11.918397239722838
24.0,175.0,12.0,0,0,18,0,0,0,0.0,3,2015,0,0,0,12.327778126198755,13.087573451666692,12.428854993374186,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.51293546492023
30.0,182.0,16.0,0,4,600,1,0,0,0.6,3,2016,0,0,0,12.938027740505879,13.128569852217119,12.979371833211387,False,False,False,False,False,False,True,False,False,False,False,False,False,True,13.592368256649284
32.0,173.0,10.0,1,0,1320,3,0,1,0.07,2,2023,0,0,0,12.410309581323908,13.108486261711917,12.376462602106338,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.611541086966115
25.0,188.0,4.0,1,0,2002,3,0,1,0.04,4,2024,0,1,0,13.799790907478261,13.953998513387484,13.921585930435782,False,False,False,True,False,False,False,False,False,False,False,False,False,True,15.424948670398354
21.0,190.0,7.0,2,1,916,1,0,1,0.29,2,2024,0,0,0,12.551406233343801,13.16994927554291,12.580020031592314,False,True,False,False,False,False,False,False,False,False,False,False,False,True,15.520258832020865
24.0,187.0,14.0,2,1,1327,7,0,1,0.2,2,2024,0,0,0,14.242904288572165,13.16994927554291,13.921585930435782,False,True,False,False,False,False,False,False,False,False,False,False,False,True,15.830413711839864
24.0,173.0,1.0,11,6,1871,3,0,1,0.82,2,2024,1,1,0,14.489260664474862,13.16994927554291,12.580020031592314,False,False,False,False,False,False,False,False,False,True,False,False,True,False,16.300417291085605
34.0,185.0,9.0,0,0,59,0,0,0,0.0,3,2015,0,0,0,13.559111086407704,13.51379619620572,13.726835207765218,True,False,False,False,False,False,False,False,False,False,False,False,False,True,12.429220196836383
27.0,183.0,12.0,0,0,706,2,0,0,0.0,3,2014,0,0,0,11.818837945237705,12.36921795613697,12.407632169987018,False,True,False,False,False,False,False,False,False,False,False,False,False,True,10.819798284210286
25.0,184.0,14.0,0,0,12,0,0,0,0.0,5,2018,0,0,0,12.418591908618135,13.087573451666692,12.979371833211387,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.206077645517674
18.0,174.0,17.0,0,1,154,0,0,1,0.58,5,2024,0,0,0,15.396130790085268,13.196044953185169,14.558811547139317,False,False,False,False,False,False,False,False,False,False,True,False,False,True,15.424948670398354
29.0,180.0,14.0,1,6,2043,9,1,0,0.31,3,2013,0,0,0,11.431632766187358,12.8566997159622,12.580020031592314,False,False,False,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
28.0,174.0,14.0,2,0,465,2,0,0,0.39,1,2022,0,0,0,11.842065349575234,13.057892485883885,12.407632169987018,False,False,False,False,False,False,True,False,False,False,False,False,True,False,12.206077645517674
29.0,189.0,11.0,1,1,1247,1,0,1,0.14,2,2023,0,0,0,13.191077692401102,13.087573451666692,12.979371833211387,False,True,False,False,False,False,False,False,False,False,False,False,False,True,14.220976332738882
33.0,179.0,6.0,1,0,1182,5,0,1,0.08,3,2023,0,0,0,14.069623444630594,13.500501650769493,13.921585930435782,True,False,False,False,False,False,False,False,False,False,False,False,False,True,13.815511557963774
23.0,186.0,18.0,0,3,842,2,0,1,0.32,3,2024,0,0,1,13.5162777196047,13.571288019483289,13.520938528666802,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15.607270193858982
21.0,185.0,3.0,0,0,101,0,0,1,0.0,5,2023,0,1,0,15.546917513855322,13.061773578166855,13.520938528666802,False,False,False,False,False,False,False,False,False,True,False,False,False,True,13.592368256649284
36.0,187.0,16.0,0,0,3120,0,0,0,0.0,3,2020,0,0,0,12.865898176334682,13.227248888937199,12.777278656448999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,10.819798284210286
25.0,179.0,4.0,1,2,1568,5,0,1,0.17,10,2015,0,1,0,13.20712151881644,13.452370546893613,12.53555738329438,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.304686600863562
18.0,179.0,16.0,0,0,90,1,0,0,0.0,7,2017,0,0,0,13.172599964533847,13.571288019483289,14.558811547139317,False,False,False,False,False,False,False,False,False,False,True,False,False,True,13.815511557963774
38.0,170.0,13.0,0,5,3184,6,1,1,0.14,1,2023,0,0,0,14.365088700620904,13.407467214017148,13.667473860453931,False,False,False,False,False,False,False,False,False,False,True,False,False,True,14.731801689838349
21.0,169.0,5.0,0,0,25,0,0,1,0.0,12,2012,0,0,0,13.925256377469587,13.407467214017148,13.921585930435782,False,False,False,False,False,False,False,False,False,True,False,False,False,True,12.429220196836383
30.0,187.0,11.0,0,4,1168,2,0,1,0.31,2,2022,0,0,0,12.358897969142767,12.36921795613697,12.407632169987018,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.765691290604371
25.0,173.0,16.0,0,0,682,2,0,1,0.0,3,2023,0,0,0,12.998919416505675,13.508303027240535,13.726835207765218,False,False,False,False,False,False,False,False,False,False,True,False,False,True,14.220976332738882
20.0,192.0,15.0,0,0,162,3,0,1,0.0,3,2024,0,0,0,14.850582383866874,12.94715028771351,14.558811547139317,False,False,True,False,False,False,False,False,False,False,False,False,False,True,16.012735246411598
24.0,195.0,4.0,0,0,756,3,0,1,0.0,2,2024,0,1,0,13.663801376974387,13.16994927554291,12.580020031592314,False,False,False,False,True,False,False,False,False,False,False,False,False,True,14.508658238524095
24.0,188.0,11.0,1,1,2236,2,0,1,0.08,3,2024,0,0,0,14.102719498490405,13.953998513387484,14.558811547139317,False,True,False,False,False,False,False,False,False,False,False,False,False,True,16.300417291085605
24.0,178.0,9.0,0,0,19,0,0,1,0.0,4,2020,0,0,0,12.481200671357309,12.36921795613697,12.407632169987018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12.429220196836383
23.0,170.0,16.0,4,0,1216,4,0,1,0.3,2,2023,0,0,0,12.062823279106748,12.128949923257506,12.407632169987018,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12.611541086966115
24.0,183.0,11.0,0,0,16,0,0,1,0.0,8,2017,0,0,0,14.102719498490405,13.571288019483289,14.558811547139317,False,False,True,False,False,False,False,False,False,False,False,False,False,True,13.384729180332174
27.0,178.0,15.0,0,1,499,0,0,0,0.18,9,2014,0,0,0,12.063101801830264,12.963403611569952,12.376462602106338,False,False,False,False,False,False,False,True,False,False,False,False,False,True,10.819798284210286
32.0,185.0,15.0,0,1,88,0,0,0,1.0,3,2012,0,0,0,13.408815447533387,13.332452809913757,13.520938528666802,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.899222326086994
32.0,178.0,10.0,0,0,1459,3,0,0,0.0,4,2019,0,0,0,12.774176409379923,13.380373832511605,12.407632169987018,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.51293546492023
27.0,180.0,14.0,0,0,42,0,0,1,0.0,2,2021,0,0,0,13.548981384702623,13.407467214017148,13.667473860453931,False,False,False,False,False,False,True,False,False,False,False,False,False,True,12.899222326086994
24.0,180.0,1.0,6,3,2135,4,0,1,0.38,5,2024,1,1,0,13.948562486057222,13.133842694510241,12.407632169987018,False,False,True,False,False,False,False,False,False,False,False,False,False,True,14.731801689838349
31.0,184.0,19.0,0,0,1076,5,0,0,0.0,2,2023,0,0,1,12.518801503186445,13.332452809913757,12.580020031592314,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.765691290604371
25.0,186.0,15.0,0,1,822,4,0,0,0.11,2,2022,0,0,0,12.530205246517047,13.057892485883885,12.407632169987018,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12.206077645517674
26.0,180.0,7.0,0,0,500,3,0,0,0.0,1,2024,0,0,0,12.232789171370529,13.571288019483289,12.428854993374186,True,False,False,False,False,False,False,False,False,False,False,False,False,True,12.206077645517674
26.0,185.0,7.0,0,0,153,0,0,1,0.0,3,2013,0,0,0,13.799790907478261,13.131473914421255,13.921585930435782,False,False,True,False,False,False,False,False,False,False,False,False,True,False,11.918397239722838
41.0,195.0,4.0,1,1,303,1,0,1,0.59,3,2022,0,1,0,14.831151696521554,13.452370546893613,13.520938528666802,False,False,True,False,False,False,False,False,False,False,False,False,False,True,14.508658238524095
23.0,180.0,9.0,1,1,1917,7,0,1,0.09,3,2022,0,0,0,12.410309581323908,12.270708359856082,12.376462602106338,False,False,False,False,False,False,False,True,False,False,False,False,True,False,13.304686600863562
22.0,179.0,8.0,1,0,310,1,0,1,0.29,3,2018,0,0,0,12.287789185475416,13.196044953185169,12.777278656448999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.12667110305036
34.0,199.0,16.0,9,3,2621,5,0,0,0.41,2,2024,0,0,0,13.486938037680252,13.002432004273894,13.520938528666802,False,False,True,False,False,False,False,False,False,False,False,False,False,True,14.220976332738882
23.0,182.0,15.0,0,0,25,0,0,1,0.0,2,2021,0,0,0,12.498994854528915,13.128569852217119,13.015509922082185,False,False,False,False,False,False,False,False,False,False,True,False,False,True,11.51293546492023
29.0,177.0,14.0,0,0,86,0,0,0,0.0,3,2017,0,0,0,12.203916504486784,13.332452809913757,13.015509922082185,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.429220196836383
26.0,170.0,18.0,0,0,126,1,0,1,0.0,3,2023,0,0,1,13.404110388284337,13.128569852217119,13.921585930435782,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.997832948091215
31.0,168.0,12.0,0,0,90,0,0,0,0.0,3,2012,0,0,0,11.860549928882415,12.964856552378022,12.376462602106338,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.611541086966115
26.0,190.0,9.0,2,1,2331,5,0,1,0.12,1,2024,0,0,0,13.011128329515099,13.51379619620572,12.979371833211387,False,False,False,True,False,False,False,False,False,False,False,False,False,True,14.077875591662238
32.0,188.0,11.0,0,0,586,0,0,0,0.0,3,2018,0,0,0,12.612355954672227,13.800858536574669,13.015509922082185,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12.206077645517674
22.0,172.0,12.0,0,0,251,2,0,0,0.0,3,2016,0,0,0,11.428254345467032,12.128949923257506,12.407632169987018,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10.819798284210286
26.0,177.0,9.0,1,0,503,2,0,0,0.18,6,2017,0,0,0,11.945951709705048,12.534487650332228,12.428854993374186,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11.736077016252437
23.0,187.0,12.0,1,1,1386,3,0,0,0.13,4,2022,0,0,0,13.484967364170416,12.36921795613697,12.407632169987018,False,True,False,False,False,False,False,False,False,False,False,False,True,False,13.592368256649284
